,apol1242,maip1246,acha1250,achu1248,agua1253,yane1238,amar1274,apur1254,apal1257,arhu1242,arab1268,mapu1245,karo1305,araw1276,waor1240,awet1244,sout2996,ayor1240,cent2142,bare1276,bora1263,boro1282,baur1253,bani1254,gari1256,chip1262,mose1249,cavi1250,call1235,chim1309,cash1251,chay1248,cham1318,cham1315,chol1284,asha1243,coca1259,colo1256,cofa1242,nant1250,isla1278,cube1242,mash1270,sanb1242,desa1247,emer1243,nort2972,esee1248,guar1293,guan1270,guat1253,wayu1243,gavi1246,ngab1239,hixk1239,igna1246,inga1252,inap1243,iqui1243,iton1250,jama1261,toll1241,shua1257,jaqa1244,hupd1244,juru1256,kama1373,kadi1248,kain1272,kana1291,curr1243,kari1311,daww1239,awac1239,kano1245,laoo1244,leco1242,lako1248,sate1243,mala1522,maca1260,mach1267,mats1244,misk1235,mehi1240,moco1246,maku1278,wich1262,muni1258,mund1330,movi1243,noma1263,moch1259,onaa1245,pare1272,papi1253,wari1268,pech1241,paez1247,enap1235,piap1246,pila1245,pali1279,paun1241,ashe1272,puel1244,puin1248,hual1241,sout2991,sout2990,sant1432,tena1240,yauy1235,ayac1239,cusc1236,caja1238,imba1240,nort2980,paca1245,sanm1289,huay1240,sala1272,jauj1238,cane1242,reye1240,resi1247,rikb1245,rama1270,russ1263,saba1268,sara1331,seco1241,nina1238,ship1254,epen1239,saki1248,sion1247,stan1288,tari1256,tehu1242,tere1279,teri1250,tain1254,toba1269,tapi1253,trum1247,trio1238,taus1253,nucl1301,ikpe1245,enaw1238,urar1246,uruu1244,wapi1253,waur1244,wara1303,mama1278,wayo1238,xava1240,kwaz1243,yami1256,yucu1253,nhen1239,yuqu1240,yura1255,yavi1244,zapa1253
NP1022,,,,,,,,,,,?,,,,,,,?,,,,,,,,,,,,,,,,,,,1,,?,,,,,,,,,?,,,,,,,,,,,?,,,,,,,,,?,,,,,,,,?,,,,,?,,,,,0,,,,,0,,,?,,0,,,,,,0,,,,?,,,,,,,,,,,,,,,,,,,?,,,,?,,,,,,,,?,?,,,,,,?,,,,,?,,,,,,,,,,,,,,,?,,,
NP1023,,,,,,,,,,,?,,,,,,,?,,,,,,,,,,,,,,,,,,,B,,?,,,,,,,,,B,,,,,,,,,,,?,,,,,,,,,?,,,,,,,,?,,,,,?,,,,,D,,,,,D,,,?,,?,,,,,,D,,,,?,,,,,,,,,,,,,,,,,,,?,,,,?,,,,,,,,?,?,,,,,,?,,,,,?,,,,,,,,,,,,,,,?,,,
NP1024,,,,,,,,,,,?,,,,,,,?,,,,,,,,,,,,,,,,,,,A,,?,,,,,,,,,?,,,,,,,,,,,?,,,,,,,,,?,,,,,,,,?,,,,,?,,,,,A,,,,,A,,,?,,?,,,,,,A,,,,?,,,,,,,,,,,,,,,,,,,?,,,,?,,,,,,,,?,?,,,,,,?,,,,,?,,,,,,,,,,,,,,,?,,,
NP11,,,,,?,?,,0,,?,0,?,?,,,,1,0,1,,0,?,0,,,1,?,0,0,,,,,0,1,,0,?,1,,,1,,,1,?,?,0,,,,,?,,1,,1,,?,1,?,,0,1,0,,?,0,,,,?,?,?,1,?,1,0,,,0,,1,,,0,,?,?,,1,,0,0,,0,?,,?,0,,?,,,,0,?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,0,,,,0,?,,,?,1,,1,0,0,?,?,,,,?,0,?,1,,1,,,?,0,,,?,?,,,?,?,,?,0,0,,
NP110,,,,,A,A,,A,,A,A,A,A,,,,A,B,A,,A,A,A,,,A,,A,A,,,,,A,A,,A,A,A,,,A,,,A,A,A,A,,,,,A,,F,,A,,A,A,A,,C,A,A,,A,A,,,,A,A,A,A,B,A,A,,,A,,C,,,A,,B,A,,A,,A,A,,B,B,,A,F,,A,,,,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,,,,A,B,,,A,A,,A,A,A,A,A,,,,A,A,A,F,,A,,,A,A,,,B,B,,,A,A,,A,A,A,,
NP12,,,,,?,?,,0,,?,1,?,?,,,,1,0,1,,0,?,0,,,1,?,?,1,,,,,0,1,,0,?,1,,,1,,,1,?,?,0,,,,,?,,1,,1,,1,1,?,,0,1,1,,?,0,,,,?,?,?,1,?,1,0,,,0,,1,,,0,,?,?,,1,,?,?,,0,?,,?,0,,1,,,,?,?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,0,,,,0,?,,,?,1,,?,0,0,1,?,,,,?,1,?,1,,1,,,?,1,,,?,?,,,1,?,,?,0,0,,
NP120,,,,,A,A,,A,,E,?,A,F,,,,A,B,A,,A,B,A,,,A,A,A,A,,,,,B,A,,A,A,A,,,E,,,E,A,B,A,,,,,?,,F,,A,,A,D,F,,A,A,A,,A,?,,,,A,A,A,A,D,A,B,,,A,,C,,,A,,A,A,,A,,A,A,,A,F,,A,F,,A,,,,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,,,,A,F,,,A,D,,A,A,A,E,A,,,,?,A,A,F,,A,,,A,A,,,B,B,,,B,B,,A,B,A,,
NP13,,,,,?,?,,?,,?,1,?,?,,,,1,?,?,,?,?,?,,,1,?,?,1,,,,,?,1,,?,?,1,,,?,,,?,?,?,?,,,,,?,,?,,1,,?,?,?,,3,1,?,,?,?,,,,?,?,?,?,1,?,?,,,2,,?,,,?,,?,?,,?,,1,2,,3,?,,?,?,,?,,,,2,?,?,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,?,1,,,,1,?,,,?,?,,?,?,3,?,?,,,,?,?,?,?,,2,,,?,1,,,?,?,,,?,?,,?,?,?,,
NP130,,,,,A,A,,A,,A,A,A,A,,,,A,A,A,,A,A,B,,,A,C,A,A,,,,,A,A,,A,A,A,,,A,,,A,A,A,A,,,,,A,,A,,A,,D,B,A,,A,A,A,,A,C,,,,A,D,A,A,B,A,A,,,A,,A,,,C,,A,A,,B,,A,A,,B,B,,A,A,,B,,,,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,,,,D,A,,,A,A,,A,A,B,A,A,,,,B,A,A,A,,A,,,A,A,,,A,A,,,A,A,,A,A,A,,
NP140,,,,,B,A,,F,,B,A,A,B,,,,A,B,A,,A,B,D,,,A,E,B,A,,,,,B,A,,B,A,C,,,E,,,A,C,B,B,,,,,B,,F,,A,,C,B,B,,A,A,B,,B,B,,,,B,B,D,B,B,A,B,,,A,,B,,,C,,B,A,,A,,A,C,,B,A,,B,F,,B,,,,B,B,A,A,A,B,A,D,A,A,C,A,A,B,A,A,A,A,B,B,,,,A,B,,,B,C,,B,A,C,E,C,,,,B,?,B,F,,A,,,B,A,,,B,F,,,A,B,,?,B,C,,
NP150,,,,,B,B,,?,,B,B,B,?,,,,?,?,A,,B,A,B,,,A,B,D,A,,,,,B,A,,D,A,C,,,B,,,B,B,?,C,,,,,?,,B,,A,,?,B,?,,B,A,A,,B,B,,,,?,B,A,B,B,A,A,,,A,,B,,,B,,B,?,,B,,A,C,,B,B,,B,C,,B,,,,B,B,A,A,A,B,A,A,A,A,B,A,A,B,A,A,A,B,B,B,,,,B,B,,,B,C,,B,?,B,B,B,,,,B,B,?,B,,A,,,A,A,,,?,?,,,B,B,,?,B,B,,
NP160,,,,,?,?,,?,,?,A,?,?,,,,A,C,?,,?,?,?,,,A,?,?,A,,,,,?,A,,?,?,?,,,?,,,?,?,?,C,,,,,?,,?,,A,,?,?,?,,A,A,?,,?,?,,,,?,?,?,?,B,?,?,,,?,,?,,,?,,?,?,,?,,C,?,,A,?,,?,?,,?,,,,A,?,?,A,A,A,A,A,A,A,A,?,A,A,A,A,A,A,?,C,,,,A,?,,,?,?,,?,C,A,?,?,,,,?,?,?,?,,A,,,?,A,,,?,?,,,?,?,,?,B,?,,
NP2,,,,,SOV,VSO,,SVO,,SOV,SOV,SVO,SOV,,,,SOV,SVO,SOV,,SOV,SOV,VSO,,,?,SVO,FREE,SOV,,,,,SVO,SOV,,SVO,SOV,?,,,OVS,,,SOV,SOV,SOV,SOV,,,,,SOV,,OVS,,SOV,,SVO,VSO,FREE,,SOV,SOV,SOV,,SOV,FREE,,,,SVO,SVO,SOV,SOV,SVO,SOV,SOV,,,SVO,,SOV,,,SVO,,SVO,VSO,,VSO,,SVO,OVS,,SVO,VOS,,SOV,VSO,,SVO,,,,FREE,FREE,SOV,SOV,SOV,FREE,SOV,SOV,SOV,SOV,SOV,SOV,SOV,SOV,SOV,SOV,SOV,SOV,SOV,VOS,,,,SVO,SOV,,,SOV,SOV,,SOV,SOV,SVO,FREE,SOV,,,,SVO,SOV,SOV,SOV,,SOV,,,OVS,?,,,OSV,SOV,,,SVO,SOV,,?,OSV,OVS,,
NP210,,,,,0,1,,,,0,0,0,1,,,,0,1,0,,1,0,0,,,1,1,0,0,,,,,1,0,,0,0,0,,,1,,,1,0,?,0,,,,,1,,,,0,,1,1,0,,0,0,0,,?,1,,,,?,0,0,1,0,0,0,,,1,,0,,,1,,0,?,,0,,1,0,,0,1,,0,,,1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,0,0,,0,0,1,1,1,,,,1,?,0,,,0,,,0,0,,,1,,,,0,0,,?,0,0,,
NP211,,,,,,0,,,,,?,,0,,,,,1,,,1,,,,,0,1,,,,,,,1,?,,,,?,,,1,,,1,,,?,,,,,1,,,,,,1,1,,,,,,,,1,,,,,,,,?,,,,,1,,,,,1,,,,,,,1,?,,?,1,,,,,1,,,,?,1,,,,,,,,,,,,,,,,,,?,,,,1,,,,,,,,,1,1,0,,,,1,,,,,?,,,,?,,,1,,,,,,,,?,,,
NP212,,,,,,0,,,,,?,,0,,,,,1,,,1,,,,,1,1,,,,,,,1,?,,,,?,,,1,,,1,,,?,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,?,,,,,1,,,,,1,,,,,,,0,?,,?,1,,,,,1,,,,?,,,,,,,,,,,,,,,,,,,?,,,,1,,,,,,,,,1,1,1,,,,1,,,,,?,,,,?,,,0,,,,,,,,?,,,
NP213,,,,,,1,,,,,?,,1,,,,,0,,,1,,,,,0,,,,,,,,,?,,,,?,,,1,,,1,,,?,,,,,,,,,,,0,0,,,,,,,,0,,,,,,,1,?,,,,,0,,,,,0,,,,,,,0,?,,?,,,,,,0,,,,?,0,,,,,,,,,,,,,,,,,,?,,,,0,,,,,,,,,0,1,,,,,0,,,,,?,,,,?,,,0,,,,,,,,?,,,
NP220,,,,,0,1,,1,,0,?,0,,,,,0,1,0,,1,0,0,,,0,1,0,0,,,,,1,?,,0,0,0,,,1,,,1,0,?,0,,,,,?,,,,0,,1,1,,,0,0,0,,0,1,,,,?,0,0,0,0,0,0,,,1,,0,,,0,,0,0,,0,,?,1,,0,,,0,,,1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,0,0,,0,0,0,1,1,,,,?,0,0,,,0,,,0,0,,,0,0,,,0,0,,0,0,0,,
NP221,,,,,,0,,0,,,?,,,,,,,1,,,1,,,,,?,0,,,,,,,0,?,,,,?,,,1,,,1,,,?,,,,,,,,,,,1,1,,,,,,,,0,,,,,,,,?,,,,,1,,,,,,,,,,,,?,1,,?,,,,,,0,,,,?,1,,,,,,,,,,,,,,,,,,?,,,,0,,,,,,,,,?,1,0,,,,?,,,,,?,,,,?,,,,,,,,,,,?,,,
NP222,,,,,,0,,1,,,?,,,,,,,1,,,1,,,,,?,1,,,,,,,1,?,,,,?,,,1,,,1,,,?,,,,,,,,,,,0,1,,,,,,,,1,,,,,,,,?,,,,,0,,,,,,,,,,,,?,1,,?,,,,,,1,,,,?,,,,,,,,,,,,,,,,,,,?,,,,1,,,,,,,,,?,1,1,,,,?,,,,,?,,,,?,,,,,,,,,,,?,,,
NP223,,,,,,1,,0,,,?,,,,,,,0,,,1,,,,,?,,,,,,,,,?,,,,?,,,0,,,1,,,?,,,,,,,,,,,0,0,,,,,,,,0,,,,,,,,?,,,,,0,,,,,,,,,,,,?,0,,?,,,,,,0,,,,?,0,,,,,,,,,,,,,,,,,,?,,,,0,,,,,,,,,?,1,,,,,?,,,,,?,,,,?,,,,,,,,,,,?,,,
NP230,,,,,0,1,,1,,0,0,0,0,,,,0,1,0,,1,0,1,,,1,,0,0,,,,,1,0,,0,0,0,,,1,,,1,0,?,0,,,,,0,,,,0,,1,1,1,,0,0,1,,1,1,,,,?,0,0,0,0,0,0,,,1,,0,,,1,,0,?,,1,,0,1,,0,1,,0,,,1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,?,,,0,0,,1,1,1,1,1,,,,1,1,0,,,0,,,0,0,,,1,,,,0,0,,0,1,0,,
NP231,,,,,,0,,0,,,?,,,,,,,1,,,1,,1,,,0,,,,,,,,1,?,,,,?,,,1,,,1,,,?,,,,,,,,,,,1,1,,,,,1,,1,1,,,,,,,,?,,,,,1,,,,,1,,,,,1,,?,1,,?,0,,,,,1,,,,?,1,,,,,,,,,,,,,,,,,,?,,,,1,,,,,,,1,1,1,0,1,,,,1,1,,,,?,,,,?,,,1,,,,,,,,1,,,
NP232,,,,,,0,,1,,,?,,,,,,,1,,,1,,1,,,1,,,,,,,,1,?,,,,?,,,1,,,1,,,?,,,,,,,,,,,0,1,1,,,,,,,1,,,,,,,,?,,,,,1,,,,,1,,,,,1,,?,1,,?,1,,,,,1,,,,?,,,,,,,,,,,,,,,,,,,?,,,,1,,,,,,,,1,1,1,1,,,,1,,,,,?,,,,?,,,0,,,,,,,,0,,,
NP233,,,,,,1,,0,,,?,,,,,,,0,,,1,,0,,,0,,,,,,,,,?,,,,?,,,1,,,1,,,?,,,,,,,,,,,0,0,,,,,0,,,0,,,,,,,,?,,,,,0,,,,,0,,,,,0,,?,0,,?,,,,,,0,,,,?,0,,,,,,,,,,,,,,,,,,?,,,,0,,,,,,,,1,0,1,,,,,0,,,,,?,,,,?,,,0,,,,,,,,0,,,
NP301,,,,,B,?,,A,,B,A,A,A,,,,B,A,A,,A,C,A,,,B,B,A,A,,,,,C,?,,?,A,A,,,C,,,B,A,?,A,,,,,?,,A,,B,,A,A,A,,A,B,A,,?,B,,,,?,?,A,A,A,B,A,,,A,,A,,,A,,A,?,,A,,A,A,,B,A,,A,A,,A,,,,A,C,A,B,B,A,B,B,A,B,A,A,A,A,B,B,B,A,C,B,,,,A,?,,,A,A,,A,A,C,B,A,,,,?,A,A,A,,B,,,A,B,,,B,A,,,A,A,,B,A,A,,
NP302,,,,,B,?,,B,,B,A,D,A,,,,A,A,A,,A,B,C,,,B,D,A,C,,,,,C,A,,B,A,A,,,B,,,B,A,D,A,,,,,?,,B,,A,,B,A,A,,A,A,B,,?,A,,,,C,?,A,A,A,A,A,,,B,,A,,,A,,A,?,,D,,B,A,,C,A,,D,A,,A,,,,A,C,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,B,A,,,,A,?,,,A,A,,A,A,C,C,A,,,,?,A,A,A,,A,,,A,?,,,B,A,,,A,B,,A,A,C,,
NP303,,,,,A,A,,A,,A,C,E,A,,,,C,E,A,,A,A,A,,,C,E,C,A,,,,,A,?,,B,E,E,,,B,,,B,E,A,A,,,,,?,,E,,A,,A,A,E,,A,?,A,,E,A,,,,?,A,A,A,A,A,E,,,D,,E,,,E,,A,E,,B,,D,D,,A,E,,D,E,,E,,,,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,,,,A,?,,,A,C,,A,E,A,A,A,,,,D,A,A,E,,A,,,A,C,,,D,A,,,A,E,,?,C,E,,
NP304,,,,,A,A,,A,,A,B,A,B,,,,A,?,A,,A,A,A,,,B,C,B,A,,,,,A,?,,A,A,A,,,A,,,A,A,A,C,,,,,B,,A,,?,,,A,A,,A,?,A,,B,?,,,,?,A,A,A,A,B,C,,,,,B,,,A,,A,?,,A,,?,A,,A,B,,A,A,,A,,,,B,A,A,A,?,B,A,A,B,A,A,A,A,B,,B,A,B,A,?,,,,A,?,,,B,A,,A,,A,A,A,,,,?,A,A,A,,A,,,B,B,,,A,C,,,A,A,,A,,A,,
NP305,,,,,3,3,,2,,3,3,3,3,,,,3,?,3,,2,3,2,,,2,0,3,2,,,,,2,3,,2,2,3,,,2,,,2,2,2,2,,,,,3,,3,,2,,1,3,2,,3,3,3,,3,?,,,,?,2,2,2,2,3,0,,,4,,3,,,4,,5,?,,2,,3,3,,2,3,,2,3,,3,,,,3,2,3,3,2,3,2,2,3,3,3,2,3,4,2,4,2,3,2,3,,,,2,?,,,3,3,,2,2,3,2,4,,,,?,2,2,3,,3,,,3,2,,,3,1,,,2,2,,2,3,2,,
NP306,,,,,0,0,,0,,0,0,0,0,,,,0,?,0,,0,0,0,,,0,0,0,0,,,,,0,0,,0,0,1,,,0,,,0,0,0,0,,,,,0,,0,,0,,0,0,1,,0,0,1,,1,0,,,,?,0,0,0,0,0,0,,,1,,0,,,1,,0,?,,1,,0,0,,0,0,,0,0,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,?,,,0,0,,0,0,0,0,0,,,,1,0,0,1,,0,,,0,0,,,0,0,,,1,0,,0,1,0,,
NP307,,,,,0,0,,0,,0,0,0,0,,,,0,?,0,,0,0,0,,,0,0,0,0,,,,,0,0,,0,0,0,,,0,,,0,0,0,0,,,,,0,,0,,0,,0,0,0,,0,0,0,,0,0,,,,?,0,0,0,0,0,0,,,0,,0,,,0,,0,?,,0,,0,0,,0,0,,0,0,,0,,,,0,0,1,0,0,0,0,?,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,?,,,0,0,,0,0,0,0,0,,,,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0,0,,
NP308,,,,,0,0,,0,,0,0,0,0,,,,0,?,0,,0,0,0,,,0,0,0,0,,,,,0,0,,0,0,0,,,0,,,0,0,0,0,,,,,0,,0,,0,,0,1,0,,0,0,0,,0,1,,,,?,0,0,0,0,0,0,,,0,,0,,,1,,0,?,,1,,0,1,,1,0,,0,0,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,?,,,0,0,,1,0,0,0,0,,,,1,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,1,0,,
NP309,,,,,0,0,,0,,0,0,0,0,,,,0,?,0,,0,0,0,,,0,0,0,0,,,,,0,0,,0,0,0,,,0,,,0,0,0,0,,,,,0,,0,,0,,0,0,0,,0,0,0,,0,1,,,,?,0,0,0,0,0,0,,,0,,0,,,1,,1,?,,1,,0,1,,0,0,,0,0,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,?,,,0,0,,1,0,0,0,0,,,,1,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0,0,,
NP310,,,,,0,0,,0,,0,0,0,0,,,,0,?,0,,1,0,0,,,0,0,0,0,,,,,0,0,,0,0,0,,,1,,,1,0,0,0,,,,,0,,1,,1,,1,1,0,,0,0,0,,0,0,,,,?,0,0,0,0,0,0,,,0,,0,,,0,,0,?,,1,,0,1,,0,1,,0,1,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,?,,,0,0,,0,1,0,1,0,,,,0,0,0,1,,0,,,0,0,,,0,0,,,0,0,,0,0,0,,
NP311,,,,,0,0,,1,,0,0,0,0,,,,0,?,0,,1,0,1,,,1,1,0,0,,,,,1,0,,0,0,0,,,1,,,1,0,0,0,,,,,0,,0,,0,,0,1,1,,0,0,0,,0,1,,,,?,0,0,0,0,0,0,,,0,,0,,,1,,0,?,,1,,0,1,,0,1,,0,0,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,?,,,0,0,,0,1,1,0,1,,,,1,0,1,0,,0,,,0,0,,,0,0,,,0,0,,0,0,0,,
NP312,,,,,0,0,,0,,0,0,0,0,,,,0,?,0,,1,1,1,,,0,0,0,0,,,,,1,?,,0,0,0,,,1,,,1,0,1,0,,,,,0,,1,,0,,1,1,0,,0,0,1,,1,1,,,,?,0,0,0,0,1,0,,,0,,1,,,1,,0,?,,1,,0,1,,0,1,,0,1,,1,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,1,?,,,0,0,,1,1,1,1,1,,,,0,1,1,1,,0,,,0,0,,,1,0,,,0,0,,0,1,1,,
NP313,,,,,0,1,,0,,0,0,0,0,,,,0,?,0,,1,0,0,,,0,0,0,0,,,,,0,0,,0,0,0,,,1,,,1,0,0,0,,,,,0,,0,,0,,0,1,0,,0,0,0,,0,0,,,,?,0,0,0,0,0,1,,,0,,0,,,1,,0,?,,0,,0,0,,0,0,,0,0,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,?,,,0,0,,0,?,0,1,0,,,,0,0,0,0,,0,,,0,0,,,0,0,,,1,0,,0,0,0,,
NP314,,,,,A,A,,A,,A,A,A,A,,,,A,?,A,,D,D,A,,,A,A,A,A,,,,,A,A,,A,A,A,,,D,,,A,A,A,A,,,,,A,,A,,A,,A,D,A,,A,A,D,,A,?,,,,?,A,A,A,D,A,A,,,A,,A,,,D,,A,?,,A,,A,A,,A,A,,A,A,,A,,,,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,?,,,,A,?,,,A,A,,A,A,A,A,A,,,,A,A,A,A,,A,,,A,A,,,A,,,,D,A,,A,A,A,,
NP315,,,,,0,?,,,,?,0,1,0,,,,1,?,0,,0,0,0,,,?,0,0,0,,,,,0,?,,1,0,1,,,0,,,0,0,0,1,,,,,?,,0,,1,,0,0,0,,0,1,0,,0,?,,,,?,0,1,0,0,0,0,,,?,,0,,,0,,1,?,,1,,?,1,,,1,,0,0,,0,,,,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,?,,,,0,?,,,1,0,,0,1,0,0,0,,,,1,0,0,0,,0,,,0,1,,,1,,,,0,0,,?,0,0,,
NP316,,,,,B,A,,A,,B,A,B,A,,,,B,?,C,,D,A,A,,,D,A,A,B,,,,,A,B,,B,B,B,,,B,,,D,D,D,?,,,,,?,,A,,B,,?,B,A,,B,B,B,,B,?,,,,?,D,A,B,E,B,?,,,?,,B,,,C,,C,?,,B,,B,B,,C,C,,A,A,,C,,,,?,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,,,,A,?,,,A,B,,B,A,A,E,B,,,,B,D,B,B,,B,,,B,D,,,B,A,,,B,B,,B,C,B,,
NP317,,,,,3,2,,2,,?,2,3,3,,,,3,?,3,,2,3,2,,,2,3,3,2,,,,,2,?,,2,2,3,,,2,,,2,2,?,?,,,,,?,,3,,2,,?,3,2,,3,3,3,,3,?,,,,?,2,2,2,3,3,?,,,?,,3,,,4,,4,?,,2,,?,?,,2,3,,2,3,,3,,,,?,3,3,3,2,3,2,2,3,3,3,2,3,3,2,4,2,3,2,3,,,,2,?,,,?,3,,2,2,3,2,4,,,,?,2,3,3,,3,,,3,2,,,?,2,,,2,2,,?,3,2,,
NP4,,,,,?,0,,0,,1,0,0,1,,,,0,0,1,,0,?,1,,,0,0,0,1,,,,,0,1,,0,0,0,,,1,,,1,1,?,0,,,,,?,,0,,1,,1,0,1,,1,0,0,,?,0,,,,?,0,1,1,0,0,0,,,0,,?,,,0,,0,?,,0,,?,0,,1,0,,?,1,,0,,,,0,?,?,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,,,,0,0,,,?,1,,0,1,1,?,?,,,,0,0,1,0,,1,,,1,0,,,?,?,,,0,0,,?,0,0,,
NP401,,,,,B,A,,A,,C,A,A,C,,,,B,A,B,,A,A,A,,,B,D,B,B,,,,,A,A,,A,B,A,,,B,,,C,A,A,B,,,,,A,,A,,B,,A,A,C,,A,B,C,,A,A,,,,A,B,B,B,A,B,A,,,A,,B,,,A,,A,?,,A,,B,A,,C,A,,A,A,,A,,,,A,B,B,B,B,B,B,B,B,D,B,B,B,B,B,B,B,B,A,A,,,,D,A,,,C,B,,A,A,C,A,A,,,,A,A,B,A,,D,,,A,A,,,A,A,,,B,B,,A,A,A,,
NP402,,,,,C,B,,F,,A,A,A,A,,,,C,A,C,,A,I,B,,,A,A,A,B,,,,,B,B,,A,A,A,,,A,,,A,A,A,A,,,,,A,,H,,A,,A,E,A,,A,C,A,,A,E,,,,A,A,A,A,A,A,B,,,B,,A,,,E,,I,?,,C,,F,A,,A,C,,A,A,,A,,,,C,A,C,C,C,C,A,C,C,C,C,A,C,C,C,C,A,C,I,B,,,,A,A,,,A,A,,A,A,A,A,B,,,,B,A,A,B,,C,,,A,A,,,B,B,,,A,A,,A,A,B,,
NP403,,,,,C,A,,A,,C,B,B,B,,,,C,A,A,,A,A,A,,,C,D,C,C,,,,,A,A,,A,C,A,,,B,,,C,A,A,A,,,,,A,,A,,C,,A,A,C,,D,C,B,,A,A,,,,A,C,B,B,A,C,A,,,A,,B,,,A,,A,?,,A,,B,A,,B,A,,A,A,,A,,,,A,C,A,C,C,C,B,C,C,C,C,C,C,C,C,C,B,C,A,A,,,,B,A,,,B,C,,A,A,B,A,A,,,,A,A,C,A,,D,,,A,C,,,A,A,,,C,B,,A,A,A,,
NP404,,,,,C,B,,F,,A,A,A,A,,,,C,A,C,,B,G,B,,,A,A,A,C,,,,,B,E,,B,A,A,,,A,,,A,B,A,?,,,,,B,,D,,A,,B,E,A,,C,C,A,,B,E,,,,B,A,A,A,A,A,B,,,B,,A,,,E,,G,?,,C,,F,B,,A,C,,A,A,,B,,,,C,A,C,C,C,C,A,C,C,C,C,A,C,C,C,C,A,C,G,A,,,,A,B,,,A,A,,B,A,A,A,B,,,,B,B,A,B,,D,,,A,A,,,B,B,,,A,A,,B,B,B,,
NP405,,,,,0,1,,1,,1,0,0,1,,,,0,1,0,,1,1,1,,,0,1,1,0,,,,,1,0,,?,0,1,,,1,,,1,1,0,0,,,,,1,,1,,0,,0,1,1,,1,0,1,,1,1,,,,1,1,0,1,1,1,0,,,1,,1,,,1,,1,?,,1,,1,?,,0,1,,0,1,,1,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,0,0,,,1,0,,1,0,0,1,1,,,,1,1,1,1,,0,,,0,0,,,0,1,,,0,1,,1,0,1,,
NP406,,,,,,0,,1,,0,0,,1,,,,,0,,,0,1,0,,,0,0,0,,,,,,0,0,,?,?,0,,,0,,,1,0,?,0,,,,,0,,0,,,,0,1,1,,0,,1,,0,1,,,,0,1,,0,1,1,,,,1,,0,,,1,,1,?,,1,,1,,,0,1,,,1,,1,,,,0,1,,,0,,,,,0,,,,,,,,,1,0,,,,,,,,1,,,0,,0,1,0,,,,1,0,1,0,,0,,,,0,,,,0,,,,0,,0,,0,,
NP407,,,,,0,?,,?,,0,0,0,0,,,,0,1,0,,0,1,1,,,0,0,0,0,,,,,0,0,,?,0,0,,,0,,,?,1,0,0,,,,,?,,1,,0,,0,0,0,,0,0,0,,?,1,,,,?,?,0,0,0,0,?,,,1,,0,,,1,,1,?,,0,,0,0,,0,0,,0,1,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,,,,0,0,,,0,0,,1,0,0,0,0,,,,1,0,1,1,,0,,,0,0,,,?,?,,,0,0,,?,?,1,,
